Data from goo.gl/kEry51
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 1 1 1 1 1 1 1 0 0
0 1 1 1 1 1 1 1 1 1 1 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 1 1 1 1 1 1 1 1 0
1 1 1 1 1 1 1 1 1 1 1 1 0
1 1 1 1 0 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 1 1 1 1 1 0
1 1 1 1 0 0 0 1 1 1 1 1 0
1 1 1 1 0 0 0 0 0 1 1 1 0
1 1 1 1 0 0 0 0 0 1 1 1 0
1 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 0 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 1 1 1 1 1 1 1 1 1 0
1 1 1 1 1 1 1 1 1 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
0 0 0 1 1 1 1 1 1 1 0 0 0
0 0 0 1 1 1 1 1 1 1 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 1 1 1 1 1 1 1 0 0 0
0 0 0 1 1 1 1 1 1 1 0 0 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 0 0 0 0 1 1 1 0
0 1 1 1 0 0 0 0 1 1 1 0 0
0 1 1 1 0 0 0 0 1 1 1 0 0
0 0 1 1 1 1 1 1 1 1 0 0 0
0 0 0 0 1 1 1 1 0 0 0 0 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 1 1 1 0 0
1 1 1 0 0 0 0 1 1 1 0 0 0
1 1 1 0 0 0 1 1 1 0 0 0 0
1 1 1 0 1 1 1 1 0 0 0 0 0
1 1 1 1 1 1 1 0 0 0 0 0 0
1 1 1 1 1 1 1 0 0 0 0 0 0
1 1 1 0 1 1 1 1 0 0 0 0 0
1 1 1 0 0 0 1 1 1 0 0 0 0
1 1 1 0 0 0 0 1 1 1 0 0 0
1 1 1 0 0 0 0 0 1 1 1 0 0
1 1 1 0 0 0 0 0 0 1 1 1 0
0 1 1 1 1 0 0 0 0 0 0 0 0
0 1 1 1 1 0 0 0 0 0 0 0 0
0 1 1 1 1 0 0 0 0 0 0 0 0
0 1 1 1 1 0 0 0 0 0 0 0 0
0 1 1 1 1 0 0 0 0 0 0 0 0
0 1 1 1 1 0 0 0 0 0 0 0 0
0 1 1 1 1 0 0 0 0 0 0 0 0
0 1 1 1 1 0 0 0 0 0 0 0 0
0 1 1 1 1 0 0 0 0 0 0 0 0
0 1 1 1 1 0 0 0 0 0 0 0 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 1 0
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 1 0 0 0 0 0 1 1 1 1
1 1 1 1 0 0 0 0 0 1 1 1 1
1 1 1 1 1 0 0 0 1 1 1 1 1
1 1 1 1 1 0 0 0 1 1 1 1 1
1 1 1 1 1 1 0 1 1 1 1 1 1
1 1 1 0 0 1 1 1 0 0 1 1 1
1 1 1 0 0 0 1 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 0 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 1 0 0 0 0 0 1 1 1 0
1 1 1 1 1 0 0 0 0 1 1 1 0
1 1 1 1 1 1 0 0 0 1 1 1 0
1 1 1 0 1 1 1 0 0 1 1 1 0
1 1 1 0 0 1 1 1 0 1 1 1 0
1 1 1 0 0 0 1 1 1 0 1 1 0
1 1 1 0 0 0 0 1 1 1 1 1 0
1 1 1 0 0 0 0 0 1 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 0 1 1 0
0 1 1 1 1 1 1 1 1 1 1 0 0
1 1 1 1 1 1 1 1 1 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 1 1 1 0
1 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 0 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 0 0 0 0 0 1 1 1 0
0 1 1 1 0 0 0 0 0 1 1 1 0
0 1 1 1 0 0 0 0 0 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 0 0 0
1 1 1 1 1 1 1 1 1 1 1 0 0
1 1 1 0 0 0 0 0 1 1 1 0 0
1 1 1 0 0 0 0 0 1 1 1 0 0
1 1 1 0 0 0 0 0 1 1 1 0 0
1 1 1 0 0 0 0 0 1 1 1 0 0
1 1 1 0 0 0 0 0 1 1 1 0 0
1 1 1 0 0 0 0 0 1 1 1 0 0
1 1 1 0 0 0 1 1 1 1 1 0 0
1 1 1 0 0 0 0 1 1 1 1 0 0
1 1 1 1 1 1 1 1 1 1 1 1 1
0 0 1 1 1 1 1 0 0 0 1 1 1
0 1 1 1 1 1 1 1 1 0 0 0 0
0 1 1 1 1 1 1 1 1 1 1 0 0
0 1 1 1 0 0 0 0 0 1 1 1 0
0 1 1 1 0 0 0 0 0 1 1 1 0
0 1 1 1 1 0 0 1 1 1 1 0 0
0 1 1 1 1 1 1 1 1 0 0 0 0
0 1 1 1 1 1 1 0 0 0 0 0 0
0 1 1 1 0 1 1 1 0 0 0 0 0
0 1 1 1 0 0 1 1 1 0 0 0 0
0 1 1 1 0 0 0 1 1 1 0 0 0
0 1 1 1 0 0 0 0 1 1 1 0 0
0 1 1 1 0 0 0 0 0 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 1 1 1 1 1 1 1 1 1 0 0
0 0 1 1 1 1 1 1 1 1 1 1 0
0 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 0 0 0 0 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 1 0
0 1 1 1 1 1 1 1 1 1 1 1 0
1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1
0 1 1 1 1 1 1 1 1 1 1 1 0
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
0 1 1 1 0 0 0 0 0 1 1 1 0
0 1 1 1 0 0 0 0 0 1 1 1 0
0 0 1 1 1 0 0 0 1 1 1 0 0
0 0 1 1 1 0 0 0 1 1 1 0 0
0 0 0 1 1 1 0 1 1 1 0 0 0
0 0 0 1 1 1 0 1 1 1 0 0 0
0 0 0 0 1 1 1 1 1 0 0 0 0
0 0 0 0 1 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 0 0
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 1 0 0 0 1 1 1
1 1 1 0 0 1 1 1 0 0 1 1 1
1 1 1 0 1 1 0 1 1 0 1 1 1
1 1 1 1 1 0 0 0 1 1 1 1 1
1 1 1 1 1 0 0 0 1 1 1 1 1
1 1 1 1 0 0 0 0 0 1 1 1 1
1 1 1 1 0 0 0 0 0 1 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
0 1 1 1 0 0 0 0 0 1 1 1 0
0 0 1 1 1 0 0 0 1 1 1 0 0
0 0 0 1 1 1 0 1 1 1 0 0 0
0 0 0 0 1 1 1 1 1 0 0 0 0
0 0 0 0 1 1 1 1 1 0 0 0 0
0 0 0 1 1 1 0 1 1 1 0 0 0
0 0 1 1 1 0 0 0 1 1 1 0 0
0 1 1 1 0 0 0 0 0 1 1 1 0
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
1 1 1 0 0 0 0 0 0 0 1 1 1
0 1 1 1 0 0 0 0 0 1 1 1 0
0 0 1 1 1 0 0 0 1 1 1 0 0
0 0 0 1 1 1 0 1 1 1 0 0 0
0 0 0 0 1 1 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 1 1 1 1 1 1 1 1 1 1 1 1
0 1 1 1 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 0 0 0 1 1 1 0 0
0 0 0 0 0 0 0 1 1 1 0 0 0
0 0 0 0 0 0 1 1 1 0 0 0 0
0 0 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 1 1 1 0 0 0 0 0 0
0 0 0 1 1 1 0 0 0 0 0 0 0
0 0 1 1 1 0 0 0 0 0 0 0 0
0 1 1 1 1 1 1 1 1 1 1 1 1
0 1 1 1 1 1 1 1 1 1 1 1 1
